기관명,차량번호,차량모델,모델연도,주행거리,예정가,낙찰금액,입찰건수,차량설명(특이사항),경매일시,보관소,상세URL,공고번호
양천구청,XXX6089,익스플로러,2013,"193,309","1,800,000","3,890,000",25,최초등록일(2012-11-16) 제작연도: 2012년9월. 소화기없음/낙찰자구비의무있음. 배터리방전. 타이어펑크. 오일누유. 블랙박스메모리없음. 하체소음심함. 전동틸딩핸들 전/후 작동불능. 쇼바누유/하부부식. 트렁크바닥 물유입흔적있음. 사제안개전구등장착(불법구변시 낙찰자 원형구변의무있음). 3열후열시트작동불량. 엔진룸커버 훼손심함 말소등록비 ( 등록면허세),,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152025A597&p_Code=2&p_CarNo=14머6089&window=ok,2025-597
양천구청,XXX7335,K5 (LPG),2011,"292,995","630,000","2,520,000",29,"최초등록일(2010-07-16) 제작연도:2010년.오일누유심함. 에어백경고등점등(장착유무확인불가). 운전석 메인윈도우 버튼 일부작동불능. 전동시트작동불량. 히팅핸들작동불능. 하체소음심함. 차체진동. 핸들리모콘작동불능/고정불량. 조향시 하부이상소음및조향작동불량/유격. 운행제한. 차량상태불량. 원부상 마지막 주행거리281,641km 실주행거리 확인요망. 말소",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152025A597&p_Code=3&p_CarNo=19보7335&window=ok,2025-597
양천구청,XXX7354,제네시스 쿠페(GENESIS Coupe),2010,"125,429","560,000","1,820,000",50,"밧데리방전/실내곰팡이발생/최초등록일2009-06-18, 장기방치차량임, 차량 오염있음 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152025A597&p_Code=4&p_CarNo=34무7354&window=ok,2025-597
양천구청,XXX4139,포터Ⅱ(PORTERⅡ),2015,"56,105","2,500,000","7,311,000",89,"최초등록일(2014-06-10). 제작연도:2014년. 차량내 소화기 없음(낙찰자 설치 의무있음). 핸들정렬불량/차체떨림/무선리모콘 훼손. 에어컨 작동불량. 적재함도어/바닥부식 및 굴곡심함. 원부상 마지막 주행거리:44,898KM. 실주행거리확인요망 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 ",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152025A597&p_Code=5&p_CarNo=85버4139&window=ok,2025-597
양천구청,XXXX5931,스파크 1.0,2021,"55,281","6,000,000","8,510,000",19,"최초등록일(2021-02-26). 배터리방전. 엔진오일교환메시지점등 . 실주행거리확인요망 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A824&p_Code=1&p_CarNo=125마5931&window=ok,2024-824
양천구청,XXX6871,BMW 528i,2009,0,"900,000","1,211,000",4,"최초등록일(2009-04-20) 키없음.점검불가.렉키요망/ 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A824&p_Code=2&p_CarNo=26서6871&window=ok,2024-824
양천구청,XXX7354,제네시스 쿠페(GENESIS Coupe),2010,"125,429","720,000","2,167,000",24,"밧데리방전/실내곰팡이발생/최초등록일2009-06-18, 장기방치차량임, 차량 오염있음 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A824&p_Code=3&p_CarNo=34무7354&window=ok,2024-824
양천구청,XXX5472,다마스밴,2016,"40,913","1,500,000","4,000,000",49,"최초등록일(2016-03-21) 밧데리방전/영업용이력있음 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A824&p_Code=4&p_CarNo=81라5472&window=ok,2024-824
양천구청,XXXX7404,C200 Coupe,2016,"161,958","1,500,000","6,150,000",28,최초등록일(2016-04-22) 제작연도:2016년.차량상태매우불량. 구조변경:소음방지장치(2021-04-05) 및 배기사운드장착. 배터리방전/시동지연. 오일누유심함. 스마트키 배터리커버없음. 엔진오일게이지파손. 냉각수없음및메시지점등. 엔진오일내 냉각수혼유/엔진상태불량/백연현상심함. 블랙박스메모리없음. 언더커버파손. 점검불가/운행불가/견인요망/일부점검불가.,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A1671&p_Code=1&p_CarNo=116수7404&window=ok,2024-1671
양천구청,XXX0700,Tiguan 2.0 TDI Blue Motion,2015,"62,531","5,000,000","8,266,000",15,"밧데리방전/키리모콘불량/최초등록일2014-09-18 말소등록비 ( 등록면허세) 30000원 [ 저당:1건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A1671&p_Code=2&p_CarNo=18저0700&window=ok,2024-1671
양천구청,XXX6089,익스플로러,2013,"193,309","2,000,000","5,801,000",28,"최초등록일(2012-11-16) 제작연도: 2012년9월. 오일누유. 블랙박스메모리없음. 하체소음심함. 전동틸딩핸들 상/하 작동불능. 쇼바누유/하부부식. 트렁크바닥 물유입흔적있음. 사제안개전구등장착(불법구변시 낙찰자 원형구변의무있음). 3열후열시트작동불량. 엔진룸커버 훼손심함 말소등록비 ( 등록면허세) 30000원 [ 저당:2건, 가압류:0건 ] 추가압류 ",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A1671&p_Code=3&p_CarNo=14머6089&window=ok,2024-1671
양천구청,XXX7335,K5 (LPG),2011,"292,995","700,000","2,220,000",21,"최초등록일(2010-07-16) 제작연도:2010년.오일누유심함. 에어백경고등점등(장착유무확인불가). 운전석 메인윈도우 버튼 일부작동불능. 전동시트작동불량. 히팅핸들작동불능. 하체소음심함. 차체진동. 핸들리모콘작동불능/고정불량. 조향시 하부이상소음및조향작동불량/유격. 운행제한. 차량상태불량. 원부상 마지막 주행거리281,641km 실주행거리 확인요망. 말소",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A1671&p_Code=4&p_CarNo=19보7335&window=ok,2024-1671
양천구청,XXX7354,제네시스 쿠페(GENESIS Coupe),2010,"125,429","640,000","2,164,000",39,"밧데리방전/실내곰팡이발생/최초등록일2009-06-18, 장기방치차량임, 차량 오염있음 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A1671&p_Code=5&p_CarNo=34무7354&window=ok,2024-1671
양천구청,XXX1751,그랜저(GRANDEUR),2016,"81,842","5,000,000","9,119,000",48,"최초등록일(2015-05-18) 영업용이력(1건)스마트키1개 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 대구보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152024A1671&p_Code=7&p_CarNo=64우1751&window=ok,2024-1671
양천구청,XXX7354,제네시스 쿠페(GENESIS Coupe),2010,"125,429","300,000","1,870,000",50,"밧데리방전/실내곰팡이발생/최초등록일2009-06-18, 장기방치차량임, 차량 오염있음, 장기방치차량, 폐차수준 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152025A940&p_Code=1&p_CarNo=34무7354&window=ok,2025-940
양천구청,XXX2596,카니발,2019,"49,976","12,500,000","125,050,000",42,"최초등록일2018-06-19 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A689&p_Code=1&p_CarNo=11다2596&window=ok,2023-689
양천구청,XXX3691,쏘나타(SONATA),2012,"268,491","800,000","2,111,000",15,"최초등록일(2011-08-24). 엔진부조. 제동소음및 떨림. 오일누유. 하체소음. 원부상 마지막 주행거리(244,752 )km. 실주행거리확인요망. 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A689&p_Code=2&p_CarNo=14라3691&window=ok,2023-689
양천구청,XXX1306,모닝 (휘발유),2011,"91,121","400,000","1,330,000",9,"최초등록일(2010-05-28). 방치차량. 배터리방전. 차량상태/외관불량. 차량키훼손(사진참고). 운전석도어키박스불량. 간헐적EPS경고등점등. 클러치유격불량/스페어타이어파손. 트렁크바닥오염. 조수석앞바퀴휠볼트부러짐및 너트일부없음. 차체부식. 실주행거리확인요망.2인승 차량임 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A689&p_Code=3&p_CarNo=30너1306&window=ok,2023-689
양천구청,XXX5168,제네시스,2010,"333,941","1,350,000","2,577,000",21,"최초등록일(2009-09-25) 필히실차확인후 입찰요함, 각조옹일누유, 엔진/벨트/하체이음발생, 주행거리 많은차량입니다 필히실차확인후 입찰요함 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 대전보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A689&p_Code=4&p_CarNo=40로5168&window=ok,2023-689
양천구청,XXX8667,싼타페,2005,"195,092","400,000","1,411,000",12,"최초등록일(2005-11-04) 밧데리방전.하체일부 부식있음.실내오염.키리모콘불량. 말소등록비 ( 등록면허세) 30000원 [ 저당:1건, 가압류:1건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A1386&p_Code=1&p_CarNo=01주8667&window=ok,2023-1386
양천구청,XXX2596,카니발,2019,"49,976","11,250,000","16,600,000",44,"최초등록일2018-06-19 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A1386&p_Code=2&p_CarNo=11다2596&window=ok,2023-1386
양천구청,XXX0839,G80,2017,"132,876","17,000,000",,0,"최초등록일(2016-07-14). 오일누유. 차체떨림. 외부벨트소음. 간헐적엔진부조. 디스크부식. 제동시 차체/핸들/브레이크떨림심함. 일부타이어측면훼손/균열. 하체일부부식. 엔진룸일부부식. 엔진오일부족. 원부상 마지막 주행거리(74,852)km. 실주행거리확인요망. 말소등록비 ( 등록면허세) 30000원 [ 저당:1건, 가압류:1건 ] 추가압류 및 차량등록",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A1386&p_Code=3&p_CarNo=25머0839&window=ok,2023-1386
양천구청,XXX1306,모닝 (휘발유),2011,"91,121","360,000","960,000",9,"최초등록일(2010-05-28). 방치차량. 배터리방전. 차량상태/외관불량. 차량키훼손(사진참고). 운전석도어키박스불량. 간헐적EPS경고등점등. 클러치유격불량/스페어타이어파손. 트렁크바닥오염. 조수석앞바퀴휠볼트부러짐및 너트일부없음. 차체부식. 실주행거리확인요망.2인승 차량임 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A1386&p_Code=4&p_CarNo=30너1306&window=ok,2023-1386
양천구청,XXX8310,엑센트 (ACCENT),2014,"153,262","1,500,000","3,190,000",46,"최초등록일2013-09-17 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A1386&p_Code=5&p_CarNo=53무8310&window=ok,2023-1386
양천구청,XXX0839,G80,2017,"132,876","15,300,000","16,010,000",1,"최초등록일(2016-07-14). 오일누유. 차체떨림. 외부벨트소음. 간헐적엔진부조. 디스크부식. 제동시 차체/핸들/브레이크떨림심함. 일부타이어측면훼손/균열. 하체일부부식. 엔진룸일부부식. 엔진오일부족. 원부상 마지막 주행거리(74,852)km. 실주행거리확인요망. 말소등록비 ( 등록면허세) 30000원 [ 저당:1건, 가압류:1건 ] 추가압류 및 차량등록",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A2051&p_Code=1&p_CarNo=25머0839&window=ok,2023-2051
양천구청,XXX7354,제네시스 쿠페(GENESIS Coupe),2010,"125,429","800,000","2,100,000",30,"밧데리방전/실내곰팡이발생/최초등록일2009-06-18, 장기방치차량임, 차량 오염있음 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A2051&p_Code=2&p_CarNo=34무7354&window=ok,2023-2051
양천구청,XXX6871,BMW 528i,2009,0,"1,000,000","1,600,000",5,"최초등록일(2009-04-20) 키없음.점검불가.렉키요망/ 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A2051&p_Code=3&p_CarNo=26서6871&window=ok,2023-2051
양천구청,XXX3510,모닝 (휘발유),2017,"55,629","4,000,000","5,150,000",10,"최초등록일(2017-04-28) 밧데리방전 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A2051&p_Code=4&p_CarNo=37누3510&window=ok,2023-2051
양천구청,XXX9576,로체 (휘발유),2009,"147,078","700,000","2,129,000",28,"전면유리미세돌자국있음/최초등록일2008-08-27 말소등록비 ( 등록면허세) 15000원 [ 저당:1건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기북부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152023A2051&p_Code=5&p_CarNo=43구9576&window=ok,2023-2051
양천구청,XXXXX8009,포터초장축슈퍼캡,2002,0,"400,000","1,800,000",15,"최초등록일(2002-10-11)차량내 소화기 없음(낙찰자 설치 의무있음). 구조변경건수(1건)낙찰시 견인 요함(시동불가)실차 확인 후 입찰 요함, 폐차수준 말소등록비 ( 등록면허세) 0원 [ 저당:0건, 가압류:0건 ] 추가압류 및 차량등록사무소의 부과기준 등은 직접 확인요함",,오토마트 경기남부보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMSW152025A940&p_Code=2&p_CarNo=서울85거8009&window=ok,2025-940
